date,product,units_sold,price,stock_level
2025-08-27,Yoga Mat,45,498.03,15050
2025-08-28,Yoga Mat,64,427.96,14986
2025-08-29,Yoga Mat,69,442.21,14917
2025-08-30,Yoga Mat,67,401.95,14850
2025-08-31,Yoga Mat,61,501.62,14789
2025-09-01,Yoga Mat,73,517.81,14716
2025-09-02,Yoga Mat,65,504.68,14651
2025-09-03,Yoga Mat,69,495.46,14582
2025-09-04,Yoga Mat,43,500.28,14539
2025-09-05,Yoga Mat,62,496.4,14477
2025-09-06,Yoga Mat,65,500.81,15912
2025-09-07,Yoga Mat,53,497.02,15859
2025-09-08,Yoga Mat,46,490.93,15813
2025-09-09,Yoga Mat,56,501.83,15757
2025-09-10,Yoga Mat,68,495.17,15689
2025-09-11,Yoga Mat,72,440.99,15617
2025-09-12,Yoga Mat,80,439.71,15537
2025-09-13,Yoga Mat,67,445.81,15470
2025-09-14,Yoga Mat,73,433.23,15397
2025-09-15,Yoga Mat,70,403.22,15327
2025-09-16,Yoga Mat,62,496.6,15265
2025-09-17,Yoga Mat,67,495.61,15198
2025-09-18,Yoga Mat,54,509.82,15144
2025-09-19,Yoga Mat,50,497.52,15094
2025-09-20,Yoga Mat,69,406.64,16525
2025-09-21,Yoga Mat,80,406.9,16445
2025-09-22,Yoga Mat,78,404.4,16367
2025-09-23,Yoga Mat,63,502.02,16304
2025-09-24,Yoga Mat,40,503.24,16264
2025-09-25,Yoga Mat,51,505.95,16213
2025-09-26,Yoga Mat,58,498.37,16155
2025-09-27,Yoga Mat,67,497.18,16088
2025-09-28,Yoga Mat,75,488.87,16013
2025-09-29,Yoga Mat,65,496.15,15948
2025-09-30,Yoga Mat,50,436.26,15898
2025-10-01,Yoga Mat,74,452.41,15824
2025-10-02,Yoga Mat,82,382.48,15742
2025-10-03,Yoga Mat,71,491.95,15671
2025-10-04,Yoga Mat,79,487.36,17092
2025-10-05,Yoga Mat,78,503.17,17014
2025-10-06,Yoga Mat,62,511.46,16952
2025-10-07,Yoga Mat,86,411.38,16866
2025-10-08,Yoga Mat,105,394.61,16761
2025-10-09,Yoga Mat,55,491.54,16706
2025-10-10,Yoga Mat,61,491.98,16645
2025-10-11,Yoga Mat,91,511.5,16554
2025-10-12,Yoga Mat,80,415.93,16474
2025-10-13,Yoga Mat,82,385.54,16392
2025-10-14,Yoga Mat,67,504.19,16325
2025-10-15,Yoga Mat,70,487.22,16255
2025-10-16,Yoga Mat,61,499.2,16194
2025-10-17,Yoga Mat,73,490.92,16121
2025-10-18,Yoga Mat,71,504.12,17550
2025-10-19,Yoga Mat,70,503.19,17480
2025-10-20,Yoga Mat,61,491.45,17419
2025-10-21,Yoga Mat,72,522.53,17347
2025-10-22,Yoga Mat,52,502.58,17295
2025-10-23,Yoga Mat,88,473.94,17207
2025-10-24,Yoga Mat,69,502.92,17138
2025-10-25,Yoga Mat,95,496.81,17043
2025-10-26,Yoga Mat,64,493.36,16979
2025-10-27,Yoga Mat,53,498.3,16926
2025-10-28,Yoga Mat,69,486.25,16857
2025-10-29,Yoga Mat,77,493.98,16780
2025-10-30,Yoga Mat,81,400.99,16699
2025-10-31,Yoga Mat,87,388.32,16612
2025-11-01,Yoga Mat,86,432.34,18026
2025-11-02,Yoga Mat,77,500.61,17949
2025-11-03,Yoga Mat,97,505.03,17852
2025-11-04,Yoga Mat,71,497.5,17781
2025-11-05,Yoga Mat,86,491.86,17695
2025-11-06,Yoga Mat,78,521.45,17617
2025-11-07,Yoga Mat,71,495.34,17546
2025-11-08,Yoga Mat,80,482.64,17466
2025-11-09,Yoga Mat,99,505.82,17367
2025-11-10,Yoga Mat,76,504.29,17291
2025-11-11,Yoga Mat,63,487.58,17228
2025-11-12,Yoga Mat,79,488.96,17149
2025-11-13,Yoga Mat,86,501.48,17063
2025-11-14,Yoga Mat,74,500.95,16989
2025-11-15,Yoga Mat,89,493.05,18400
2025-11-16,Yoga Mat,94,500.82,18306
2025-11-17,Yoga Mat,83,509.18,18223
2025-11-18,Yoga Mat,87,501.14,18136
2025-11-19,Yoga Mat,110,383.88,18026
2025-11-20,Yoga Mat,91,429.75,17935
2025-11-21,Yoga Mat,89,481.62,17846
2025-11-22,Yoga Mat,82,494.05,17764
2025-11-23,Yoga Mat,91,496.87,17673
2025-11-24,Yoga Mat,85,425.41,17588
2025-11-25,Yoga Mat,85,452.42,17503
2025-11-26,Yoga Mat,83,494.32,17420
2025-11-27,Yoga Mat,79,494.01,17341
2025-11-28,Yoga Mat,68,502.32,17273
2025-11-29,Yoga Mat,78,507.84,18695
2025-11-30,Yoga Mat,130,427.85,18565
2025-12-01,Yoga Mat,96,371.44,18469
2025-12-02,Yoga Mat,91,491.35,18378
2025-12-03,Yoga Mat,86,493.13,18292
2025-12-04,Yoga Mat,96,487.58,18196
2025-12-05,Yoga Mat,90,461.32,18106
2025-12-06,Yoga Mat,122,394.63,17984
2025-12-07,Yoga Mat,118,410.9,17866
2025-12-08,Yoga Mat,93,439.2,17773
2025-12-09,Yoga Mat,69,499.2,17704
2025-12-10,Yoga Mat,103,500.61,17601
2025-12-11,Yoga Mat,87,489.59,17514
2025-12-12,Yoga Mat,85,503.34,17429
2025-12-13,Yoga Mat,104,482.68,18825
2025-12-14,Yoga Mat,106,499.79,18719
2025-12-15,Yoga Mat,78,501.66,18641
2025-12-16,Yoga Mat,89,511.05,18552
2025-12-17,Yoga Mat,85,494.38,18467
2025-12-18,Yoga Mat,97,498.49,18370
2025-12-19,Yoga Mat,85,499.3,18285
2025-12-20,Yoga Mat,91,505.7,18194
2025-12-21,Yoga Mat,105,517.45,18089
2025-12-22,Yoga Mat,84,502.8,18005
2025-12-23,Yoga Mat,78,507.01,17927
2025-12-24,Yoga Mat,85,504.66,17842
2025-12-25,Yoga Mat,83,503.28,17759
2025-12-26,Yoga Mat,80,503.41,17679
2025-12-27,Yoga Mat,97,494.03,19082
2025-12-28,Yoga Mat,95,510.29,18987
2025-12-29,Yoga Mat,77,516.8,18910
2025-12-30,Yoga Mat,97,496.62,18813
2025-12-31,Yoga Mat,83,490.36,18730
2026-01-01,Yoga Mat,60,511.95,18670
2026-01-02,Yoga Mat,57,503.93,18613
2026-01-03,Yoga Mat,76,504.6,18537
2026-01-04,Yoga Mat,71,496.39,18466
2026-01-05,Yoga Mat,51,495.17,18415
2026-01-06,Yoga Mat,67,496.59,18348
2026-01-07,Yoga Mat,57,485.47,18291
2026-01-08,Yoga Mat,55,506.93,18236
2026-01-09,Yoga Mat,67,484.91,18169
2026-01-10,Yoga Mat,68,492.47,19601
2026-01-11,Yoga Mat,103,378.25,19498
2026-01-12,Yoga Mat,81,389.1,19417
2026-01-13,Yoga Mat,80,416.57,19337
2026-01-14,Yoga Mat,59,434.67,19278
2026-01-15,Yoga Mat,65,421.3,19213
2026-01-16,Yoga Mat,69,497.31,19144
2026-01-17,Yoga Mat,78,496.45,19066
2026-01-18,Yoga Mat,64,493.28,19002
2026-01-19,Yoga Mat,49,498.18,18953
2026-01-20,Yoga Mat,76,494.21,18877
2026-01-21,Yoga Mat,55,497.2,18822
2026-01-22,Yoga Mat,63,431.8,18759
2026-01-23,Yoga Mat,68,416.25,18691
2026-01-24,Yoga Mat,69,492.68,20122
2026-01-25,Yoga Mat,80,498.09,20042
2026-01-26,Yoga Mat,57,480.09,19985
2026-01-27,Yoga Mat,50,500.45,19935
2026-01-28,Yoga Mat,60,499.43,19875
2026-01-29,Yoga Mat,65,498.84,19810
2026-01-30,Yoga Mat,58,485.32,19752
2026-01-31,Yoga Mat,72,505.32,19680
2026-02-01,Yoga Mat,57,508.09,19623
2026-02-02,Yoga Mat,80,493.42,19543
2026-02-03,Yoga Mat,56,494.5,19487
2026-02-04,Yoga Mat,63,499.78,19424
2026-02-05,Yoga Mat,84,389.24,19340
2026-02-06,Yoga Mat,74,391.29,19266
2026-02-07,Yoga Mat,94,379.42,20672
2026-02-08,Yoga Mat,75,418.37,20597
2026-02-09,Yoga Mat,68,429.45,20529
2026-02-10,Yoga Mat,74,495.26,20455
2026-02-11,Yoga Mat,63,509.27,20392
2026-02-12,Yoga Mat,68,500.33,20324
2026-02-13,Yoga Mat,47,497.68,20277
2026-02-14,Yoga Mat,51,495.74,20226
2026-02-15,Yoga Mat,65,504.96,20161
2026-02-16,Yoga Mat,51,509.26,20110
2026-02-17,Yoga Mat,64,491.36,20046
2026-02-18,Yoga Mat,70,510.9,19976
2026-02-19,Yoga Mat,55,509.18,19921
2026-02-20,Yoga Mat,56,492.3,19865
2026-02-21,Yoga Mat,69,489.43,21296
2026-02-22,Yoga Mat,54,516.12,21242
2026-02-23,Yoga Mat,70,491.1,21172
2026-02-24,Yoga Mat,70,491.77,21102
2026-02-25,Yoga Mat,55,498.81,21047
2026-02-26,Yoga Mat,61,496.67,20986
2026-02-27,Yoga Mat,64,508.23,20922
2026-02-28,Yoga Mat,74,512.34,20848
2026-03-01,Yoga Mat,75,509.38,20773
2026-03-02,Yoga Mat,68,502.09,20705
2026-03-03,Yoga Mat,60,498.01,20645
2026-03-04,Yoga Mat,67,438.07,20578
2026-03-05,Yoga Mat,99,372.8,20479
2026-03-06,Yoga Mat,81,398.94,20398
2026-03-07,Yoga Mat,71,502.03,21827
2026-03-08,Yoga Mat,99,368.13,21728
2026-03-09,Yoga Mat,69,431.56,21659
2026-03-10,Yoga Mat,63,424.34,21596
2026-03-11,Yoga Mat,66,445.37,21530
2026-03-12,Yoga Mat,62,495.76,21468
2026-03-13,Yoga Mat,70,480.7,21398
2026-03-14,Yoga Mat,71,492.61,21327
2026-03-15,Yoga Mat,73,506.23,21254
2026-03-16,Yoga Mat,69,511.66,21185
2026-03-17,Yoga Mat,67,503.93,21118
2026-03-18,Yoga Mat,47,483.34,21071
2026-03-19,Yoga Mat,52,501.97,21019
2026-03-20,Yoga Mat,75,500.52,20944
2026-03-21,Yoga Mat,83,408.98,22361
2026-03-22,Yoga Mat,88,371.77,22273
2026-03-23,Yoga Mat,90,422.07,22183
2026-03-24,Yoga Mat,67,477.8,22116
2026-03-25,Yoga Mat,74,510.5,22042
2026-03-26,Yoga Mat,60,497.41,21982
2026-03-27,Yoga Mat,51,501.44,21931
2026-03-28,Yoga Mat,70,504.15,21861
2026-03-29,Yoga Mat,78,509.28,21783
2026-03-30,Yoga Mat,56,486.08,21727
2026-03-31,Yoga Mat,70,485.77,21657
2026-04-01,Yoga Mat,59,506.89,21598
2026-04-02,Yoga Mat,57,508.17,21541
2026-04-03,Yoga Mat,60,483.53,21481
2026-04-04,Yoga Mat,81,491.85,22900
2026-04-05,Yoga Mat,72,493.42,22828
2026-04-06,Yoga Mat,71,487.33,22757
2026-04-07,Yoga Mat,61,491.8,22696
2026-04-08,Yoga Mat,61,484.21,22635
2026-04-09,Yoga Mat,61,504.22,22574
2026-04-10,Yoga Mat,73,402.49,22501
2026-04-11,Yoga Mat,89,436.27,22412
2026-04-12,Yoga Mat,90,388.2,22322
2026-04-13,Yoga Mat,47,499.61,22275
2026-04-14,Yoga Mat,67,511.85,22208
2026-04-15,Yoga Mat,67,491.07,22141
2026-04-16,Yoga Mat,68,503.42,22073
2026-04-17,Yoga Mat,66,487.7,22007
2026-04-18,Yoga Mat,80,498.02,23427
2026-04-19,Yoga Mat,74,512.96,23353
2026-04-20,Yoga Mat,48,496.48,23305
2026-04-21,Yoga Mat,68,495.79,23237
2026-04-22,Yoga Mat,80,407.4,23157
2026-04-23,Yoga Mat,84,424.54,23073
2026-04-24,Yoga Mat,48,508.32,23025
2026-04-25,Yoga Mat,69,508.64,22956
2026-04-26,Yoga Mat,75,509.52,22881
2026-04-27,Yoga Mat,91,496.68,22790
2026-04-28,Yoga Mat,55,491.6,22735
2026-04-29,Yoga Mat,74,507.46,22661
2026-04-30,Yoga Mat,53,511.52,22608
2026-05-01,Yoga Mat,75,501.86,22533
2026-05-02,Yoga Mat,73,492.76,23960
2026-05-03,Yoga Mat,83,475.84,23877
2026-05-04,Yoga Mat,70,496.39,23807
2026-05-05,Yoga Mat,79,504.33,23728
2026-05-06,Yoga Mat,64,502.02,23664
2026-05-07,Yoga Mat,39,508.54,23625
2026-05-08,Yoga Mat,55,499.23,23570
2026-05-09,Yoga Mat,79,517.36,23491
2026-05-10,Yoga Mat,61,494.31,23430
2026-05-11,Yoga Mat,45,496.51,23385
2026-05-12,Yoga Mat,70,503.38,23315
2026-05-13,Yoga Mat,81,495.28,23234
2026-05-14,Yoga Mat,56,506.18,23178
2026-05-15,Yoga Mat,60,484.47,23118
2026-05-16,Yoga Mat,84,492.96,24534
2026-05-17,Yoga Mat,84,506.17,24450
2026-05-18,Yoga Mat,66,508.92,24384
2026-05-19,Yoga Mat,78,506.49,24306
2026-05-20,Yoga Mat,54,489.43,24252
2026-05-21,Yoga Mat,56,510.27,24196
2026-05-22,Yoga Mat,68,492.27,24128
2026-05-23,Yoga Mat,66,500.8,24062
2026-05-24,Yoga Mat,76,502.43,23986
2026-05-25,Yoga Mat,65,504.23,23921
2026-05-26,Yoga Mat,68,502.72,23853
2026-05-27,Yoga Mat,53,503.15,23800
2026-05-28,Yoga Mat,64,494.66,23736
2026-05-29,Yoga Mat,53,487.79,23683
2026-05-30,Yoga Mat,74,467.87,25109
2026-05-31,Yoga Mat,60,516.93,25049
2026-06-01,Yoga Mat,52,484.38,24997
2026-06-02,Yoga Mat,60,496.75,24937
2026-06-03,Yoga Mat,58,505.62,24879
2026-06-04,Yoga Mat,51,488.08,24828
2026-06-05,Yoga Mat,57,505.48,24771
2026-06-06,Yoga Mat,59,498.37,24712
2026-06-07,Yoga Mat,77,493.22,24635
2026-06-08,Yoga Mat,63,489.47,24572
2026-06-09,Yoga Mat,64,500.15,24508
2026-06-10,Yoga Mat,56,504.53,24452
2026-06-11,Yoga Mat,66,508.18,24386
2026-06-12,Yoga Mat,86,417.45,24300
2026-06-13,Yoga Mat,90,429.11,25710
2026-06-14,Yoga Mat,96,380.72,25614
2026-06-15,Yoga Mat,78,413.28,25536
2026-06-16,Yoga Mat,44,513.28,25492
2026-06-17,Yoga Mat,60,473.68,25432
2026-06-18,Yoga Mat,62,495.72,25370
2026-06-19,Yoga Mat,63,481.87,25307
2026-06-20,Yoga Mat,56,517.59,25251
2026-06-21,Yoga Mat,62,489.74,25189
2026-06-22,Yoga Mat,55,499.27,25134
2026-06-23,Yoga Mat,57,493.38,25077
2026-06-24,Yoga Mat,57,496.42,25020
2026-06-25,Yoga Mat,62,500.55,24958
2026-06-26,Yoga Mat,80,497.56,24878
2026-06-27,Yoga Mat,63,488.48,26315
2026-06-28,Yoga Mat,64,509.55,26251
2026-06-29,Yoga Mat,58,518.93,26193
2026-06-30,Yoga Mat,54,504.19,26139
2026-07-01,Yoga Mat,73,490.52,26066
2026-07-02,Yoga Mat,51,494.23,26015
2026-07-03,Yoga Mat,39,494.74,25976
2026-07-04,Yoga Mat,77,493.93,25899
2026-07-05,Yoga Mat,97,412.9,25802
2026-07-06,Yoga Mat,66,392.6,25736
2026-07-07,Yoga Mat,72,423.24,25664
2026-07-08,Yoga Mat,91,427.71,25573
2026-07-09,Yoga Mat,57,498.26,25516
2026-07-10,Yoga Mat,60,505.95,25456
2026-07-11,Yoga Mat,58,501.44,26898
2026-07-12,Yoga Mat,69,501.05,26829
2026-07-13,Yoga Mat,76,510.87,26753
2026-07-14,Yoga Mat,33,506.19,26720
2026-07-15,Yoga Mat,57,480.34,26663
2026-07-16,Yoga Mat,67,496.85,26596
2026-07-17,Yoga Mat,55,495.41,26541
2026-07-18,Yoga Mat,57,503.31,26484
2026-07-19,Yoga Mat,72,514.53,26412
2026-07-20,Yoga Mat,57,496.33,26355
2026-07-21,Yoga Mat,55,481.93,26300
2026-07-22,Yoga Mat,58,495.2,26242
2026-07-23,Yoga Mat,56,521.14,26186
2026-07-24,Yoga Mat,57,493.03,26129
2026-07-25,Yoga Mat,67,491.27,27562
2026-07-26,Yoga Mat,69,491.01,27493
2026-07-27,Yoga Mat,70,490.77,27423
2026-07-28,Yoga Mat,71,393.32,27352
2026-07-29,Yoga Mat,78,399.01,27274
2026-07-30,Yoga Mat,69,414.79,27205
2026-07-31,Yoga Mat,81,406.29,27124
2026-08-01,Yoga Mat,69,506.32,27055
2026-08-02,Yoga Mat,76,459.93,26979
2026-08-03,Yoga Mat,73,408.15,26906
2026-08-04,Yoga Mat,59,443.84,26847
2026-08-05,Yoga Mat,61,484.36,26786
2026-08-06,Yoga Mat,54,495.77,26732
2026-08-07,Yoga Mat,39,518.79,26693
2026-08-08,Yoga Mat,70,496.67,28123
2026-08-09,Yoga Mat,66,508.95,28057
2026-08-10,Yoga Mat,61,479.66,27996
2026-08-11,Yoga Mat,69,496.64,27927
2026-08-12,Yoga Mat,67,436.58,27860
2026-08-13,Yoga Mat,71,410.34,27789
2026-08-14,Yoga Mat,64,379.45,27725
2026-08-15,Yoga Mat,81,456.25,27644
2026-08-16,Yoga Mat,58,496.62,27586
2026-08-17,Yoga Mat,49,518.39,27537
2026-08-18,Yoga Mat,70,509.28,27467
2026-08-19,Yoga Mat,67,509.36,27400
2026-08-20,Yoga Mat,60,478.28,27340
2026-08-21,Yoga Mat,56,497.65,27284
2026-08-22,Yoga Mat,84,489.0,28700
2026-08-23,Yoga Mat,69,498.97,28631
2024-08-24,Air Fryer,20,3543.97,430
2024-08-25,Air Fryer,17,3531.46,413
2024-08-26,Air Fryer,18,3613.96,395
2024-08-27,Air Fryer,14,3546.11,381
2024-08-28,Air Fryer,16,3517.95,365
2024-08-29,Air Fryer,14,3437.33,351
2024-08-30,Air Fryer,22,2999.96,329
2024-08-31,Air Fryer,25,3062.83,304
2024-09-01,Air Fryer,21,3072.52,283
2024-09-02,Air Fryer,16,3578.29,267
2024-09-03,Air Fryer,12,3500.86,255
2024-09-04,Air Fryer,13,3558.92,242
2024-09-05,Air Fryer,18,3461.52,224
2024-09-06,Air Fryer,16,3434.51,208
2024-09-07,Air Fryer,13,3681.99,570
2024-09-08,Air Fryer,14,3500.21,556
2024-09-09,Air Fryer,12,3499.17,544
2024-09-10,Air Fryer,14,3566.03,530
2024-09-11,Air Fryer,14,3488.61,516
2024-09-12,Air Fryer,16,3002.4,500
2024-09-13,Air Fryer,22,3022.44,478
2024-09-14,Air Fryer,20,3589.82,458
2024-09-15,Air Fryer,22,2878.43,436
2024-09-16,Air Fryer,25,2694.46,411
2024-09-17,Air Fryer,16,3438.55,395
2024-09-18,Air Fryer,28,2593.48,367
2024-09-19,Air Fryer,19,2952.57,348
2024-09-20,Air Fryer,10,3227.07,338
2024-09-21,Air Fryer,23,3022.22,690
2024-09-22,Air Fryer,17,3575.05,673
2024-09-23,Air Fryer,12,3469.35,661
2024-09-24,Air Fryer,12,3599.18,649
2024-09-25,Air Fryer,13,3584.45,636
2024-09-26,Air Fryer,14,3472.89,622
2024-09-27,Air Fryer,15,3461.26,607
2024-09-28,Air Fryer,20,3580.04,587
2024-09-29,Air Fryer,15,3563.01,572
2024-09-30,Air Fryer,16,3500.25,556
2024-10-01,Air Fryer,16,3542.6,540
2024-10-02,Air Fryer,18,3587.24,522
2024-10-03,Air Fryer,16,3440.65,506
2024-10-04,Air Fryer,24,2865.23,482
2024-10-05,Air Fryer,27,3062.91,830
2024-10-06,Air Fryer,18,3477.49,812
2024-10-07,Air Fryer,15,3526.45,797
2024-10-08,Air Fryer,15,3531.73,782
2024-10-09,Air Fryer,17,3391.47,765
2024-10-10,Air Fryer,21,3474.67,744
2024-10-11,Air Fryer,22,3479.22,722
2024-10-12,Air Fryer,20,3473.27,702
2024-10-13,Air Fryer,17,3617.67,685
2024-10-14,Air Fryer,18,3402.51,667
2024-10-15,Air Fryer,15,3466.54,652
2024-10-16,Air Fryer,18,3463.42,634
2024-10-17,Air Fryer,17,3503.6,617
2024-10-18,Air Fryer,22,3469.21,595
2024-10-19,Air Fryer,27,3490.01,943
2024-10-20,Air Fryer,31,2774.14,912
2024-10-21,Air Fryer,31,2611.46,881
2024-10-22,Air Fryer,26,2753.61,855
2024-10-23,Air Fryer,22,2884.45,833
2024-10-24,Air Fryer,30,2711.51,803
2024-10-25,Air Fryer,16,3598.46,787
2024-10-26,Air Fryer,21,3437.94,766
2024-10-27,Air Fryer,30,2781.64,736
2024-10-28,Air Fryer,24,2604.2,712
2024-10-29,Air Fryer,28,2722.38,684
2024-10-30,Air Fryer,15,3583.2,669
2024-10-31,Air Fryer,16,3495.6,653
2024-11-01,Air Fryer,18,3505.8,635
2024-11-02,Air Fryer,20,3576.1,990
2024-11-03,Air Fryer,24,3418.26,966
2024-11-04,Air Fryer,22,3399.06,944
2024-11-05,Air Fryer,19,3567.21,925
2024-11-06,Air Fryer,17,3651.91,908
2024-11-07,Air Fryer,25,3391.65,883
2024-11-08,Air Fryer,19,3434.3,864
2024-11-09,Air Fryer,18,3584.67,846
2024-11-10,Air Fryer,21,3650.68,825
2024-11-11,Air Fryer,22,3047.19,803
2024-11-12,Air Fryer,20,3087.91,783
2024-11-13,Air Fryer,27,2924.57,756
2024-11-14,Air Fryer,25,2870.31,731
2024-11-15,Air Fryer,23,2999.4,708
2024-11-16,Air Fryer,22,3503.38,1061
2024-11-17,Air Fryer,26,3348.06,1035
2024-11-18,Air Fryer,18,3503.43,1017
2024-11-19,Air Fryer,20,3579.64,997
2024-11-20,Air Fryer,20,3522.12,977
2024-11-21,Air Fryer,19,3476.78,958
2024-11-22,Air Fryer,21,3463.57,937
2024-11-23,Air Fryer,21,3580.01,916
2024-11-24,Air Fryer,34,2924.61,882
2024-11-25,Air Fryer,30,2762.07,852
2024-11-26,Air Fryer,32,2891.57,820
2024-11-27,Air Fryer,30,2878.21,790
2024-11-28,Air Fryer,25,3084.26,765
2024-11-29,Air Fryer,18,3489.97,747
2024-11-30,Air Fryer,26,3420.8,1096
2024-12-01,Air Fryer,19,3599.04,1077
2024-12-02,Air Fryer,20,3388.96,1057
2024-12-03,Air Fryer,21,3590.51,1036
2024-12-04,Air Fryer,19,3443.53,1017
2024-12-05,Air Fryer,24,3554.89,993
2024-12-06,Air Fryer,21,3314.11,972
2024-12-07,Air Fryer,24,3473.13,948
2024-12-08,Air Fryer,25,3565.31,923
2024-12-09,Air Fryer,22,3454.66,901
2024-12-10,Air Fryer,16,3489.91,885
2024-12-11,Air Fryer,27,3476.44,858
2024-12-12,Air Fryer,23,3411.97,835
2024-12-13,Air Fryer,23,3513.15,812
2024-12-14,Air Fryer,25,3463.27,1162
2024-12-15,Air Fryer,20,3549.68,1142
2024-12-16,Air Fryer,21,3501.75,1121
2024-12-17,Air Fryer,25,3430.43,1096
2024-12-18,Air Fryer,19,3518.48,1077
2024-12-19,Air Fryer,35,2795.85,1042
2024-12-20,Air Fryer,35,2716.34,1007
2024-12-21,Air Fryer,31,3105.18,976
2024-12-22,Air Fryer,40,2840.28,936
2024-12-23,Air Fryer,24,3418.2,912
2024-12-24,Air Fryer,19,3463.28,893
2024-12-25,Air Fryer,23,3455.95,870
2024-12-26,Air Fryer,18,3505.78,852
2024-12-27,Air Fryer,23,3418.73,829
2024-12-28,Air Fryer,25,3415.7,1179
2024-12-29,Air Fryer,29,3407.05,1150
2024-12-30,Air Fryer,22,3344.89,1128
2024-12-31,Air Fryer,26,3445.72,1102
2025-01-01,Air Fryer,17,3534.23,1085
2025-01-02,Air Fryer,14,3402.81,1071
2025-01-03,Air Fryer,18,3442.69,1053
2025-01-04,Air Fryer,14,3508.9,1039
2025-01-05,Air Fryer,18,3437.75,1021
2025-01-06,Air Fryer,14,3531.38,1007
2025-01-07,Air Fryer,13,3511.79,994
2025-01-08,Air Fryer,14,3490.99,980
2025-01-09,Air Fryer,11,3493.66,969
2025-01-10,Air Fryer,15,3573.02,954
2025-01-11,Air Fryer,16,3523.64,1313
2025-01-12,Air Fryer,21,3418.88,1292
2025-01-13,Air Fryer,16,3440.39,1276
2025-01-14,Air Fryer,13,3537.76,1263
2025-01-15,Air Fryer,17,3404.17,1246
2025-01-16,Air Fryer,17,3437.34,1229
2025-01-17,Air Fryer,11,3547.65,1218
2025-01-18,Air Fryer,20,3470.16,1198
2025-01-19,Air Fryer,18,3586.42,1180
2025-01-20,Air Fryer,17,3554.12,1163
2025-01-21,Air Fryer,15,3338.58,1148
2025-01-22,Air Fryer,18,3411.11,1130
2025-01-23,Air Fryer,11,3448.21,1119
2025-01-24,Air Fryer,12,3644.42,1107
2025-01-25,Air Fryer,21,3429.19,1461
2025-01-26,Air Fryer,24,2864.4,1437
2025-01-27,Air Fryer,27,2632.75,1410
2025-01-28,Air Fryer,18,2991.44,1392
2025-01-29,Air Fryer,20,2886.1,1372
2025-01-30,Air Fryer,27,2872.52,1345
2025-01-31,Air Fryer,15,3480.33,1330
2025-02-01,Air Fryer,19,3482.39,1311
2025-02-02,Air Fryer,24,3507.58,1287
2025-02-03,Air Fryer,17,3423.3,1270
2025-02-04,Air Fryer,12,3530.23,1258
2025-02-05,Air Fryer,17,3523.07,1241
2025-02-06,Air Fryer,16,3558.77,1225
2025-02-07,Air Fryer,18,3463.75,1207
2025-02-08,Air Fryer,18,3494.58,1564
2025-02-09,Air Fryer,18,3497.57,1546
2025-02-10,Air Fryer,14,3492.16,1532
2025-02-11,Air Fryer,23,2965.46,1509
2025-02-12,Air Fryer,21,3088.37,1488
2025-02-13,Air Fryer,14,3590.63,1474
2025-02-14,Air Fryer,16,3492.07,1458
2025-02-15,Air Fryer,18,3539.3,1440
2025-02-16,Air Fryer,17,3498.3,1423
2025-02-17,Air Fryer,18,3443.42,1405
2025-02-18,Air Fryer,16,3586.98,1389
2025-02-19,Air Fryer,16,3506.64,1373
2025-02-20,Air Fryer,16,3592.29,1357
2025-02-21,Air Fryer,15,3630.76,1342
2025-02-22,Air Fryer,22,3440.9,1695
2025-02-23,Air Fryer,20,3569.64,1675
2025-02-24,Air Fryer,16,3537.97,1659
2025-02-25,Air Fryer,13,3550.51,1646
2025-02-26,Air Fryer,14,3601.07,1632
2025-02-27,Air Fryer,14,3532.35,1618
2025-02-28,Air Fryer,14,3579.32,1604
2025-03-01,Air Fryer,21,3456.3,1583
2025-03-02,Air Fryer,16,3482.15,1567
2025-03-03,Air Fryer,16,3538.9,1551
2025-03-04,Air Fryer,24,2858.41,1527
2025-03-05,Air Fryer,23,2838.87,1504
2025-03-06,Air Fryer,19,3069.16,1485
2025-03-07,Air Fryer,19,3017.6,1466
2025-03-08,Air Fryer,14,3529.69,1827
2025-03-09,Air Fryer,19,3554.49,1808
2025-03-10,Air Fryer,19,3443.54,1789
2025-03-11,Air Fryer,18,3551.15,1771
2025-03-12,Air Fryer,16,3571.57,1755
2025-03-13,Air Fryer,13,3568.64,1742
2025-03-14,Air Fryer,26,2716.72,1716
2025-03-15,Air Fryer,23,2957.25,1693
2025-03-16,Air Fryer,20,3081.71,1673
2025-03-17,Air Fryer,28,2685.54,1645
2025-03-18,Air Fryer,20,3023.54,1625
2025-03-19,Air Fryer,12,3628.89,1613
2025-03-20,Air Fryer,18,3506.38,1595
2025-03-21,Air Fryer,16,3468.82,1579
2025-03-22,Air Fryer,15,3492.58,1939
2025-03-23,Air Fryer,15,3573.63,1924
2025-03-24,Air Fryer,13,3483.25,1911
2025-03-25,Air Fryer,15,3452.07,1896
2025-03-26,Air Fryer,18,3511.38,1878
2025-03-27,Air Fryer,12,3490.13,1866
2025-03-28,Air Fryer,17,3509.24,1849
2025-03-29,Air Fryer,12,3441.28,1837
2025-03-30,Air Fryer,18,3533.01,1819
2025-03-31,Air Fryer,16,3399.65,1803
2025-04-01,Air Fryer,15,3535.43,1788
2025-04-02,Air Fryer,17,3445.94,1771
2025-04-03,Air Fryer,16,3513.13,1755
2025-04-04,Air Fryer,15,3426.7,1740
2025-04-05,Air Fryer,14,3643.52,2101
