date,product,units_sold,price,stock_level
2011-10-23,PAPER CHAIN KIT 50'S CHRISTMAS,13,2.95,331
2011-10-24,PAPER CHAIN KIT 50'S CHRISTMAS,391,2.78,0
2011-10-25,PAPER CHAIN KIT 50'S CHRISTMAS,130,3.23,0
2011-10-26,PAPER CHAIN KIT 50'S CHRISTMAS,48,2.62,0
2011-10-27,PAPER CHAIN KIT 50'S CHRISTMAS,71,3.15,0
2011-10-28,PAPER CHAIN KIT 50'S CHRISTMAS,30,4.88,0
2011-10-29,PAPER CHAIN KIT 50'S CHRISTMAS,0,4.88,0
2011-10-30,PAPER CHAIN KIT 50'S CHRISTMAS,94,2.78,0
2011-10-31,PAPER CHAIN KIT 50'S CHRISTMAS,93,4.67,0
2011-11-01,PAPER CHAIN KIT 50'S CHRISTMAS,82,2.75,579
2011-11-02,PAPER CHAIN KIT 50'S CHRISTMAS,254,2.8,325
2011-11-03,PAPER CHAIN KIT 50'S CHRISTMAS,59,3.14,266
2011-11-04,PAPER CHAIN KIT 50'S CHRISTMAS,144,4.18,122
2011-11-05,PAPER CHAIN KIT 50'S CHRISTMAS,0,4.18,122
2011-11-06,PAPER CHAIN KIT 50'S CHRISTMAS,93,2.78,29
2011-11-07,PAPER CHAIN KIT 50'S CHRISTMAS,539,6.5,0
2011-11-08,PAPER CHAIN KIT 50'S CHRISTMAS,140,4.07,0
2011-11-09,PAPER CHAIN KIT 50'S CHRISTMAS,265,2.77,0
2011-11-10,PAPER CHAIN KIT 50'S CHRISTMAS,138,3.24,0
2011-11-11,PAPER CHAIN KIT 50'S CHRISTMAS,201,3.2,0
2011-11-12,PAPER CHAIN KIT 50'S CHRISTMAS,0,3.2,0
2011-11-13,PAPER CHAIN KIT 50'S CHRISTMAS,153,2.66,0
2011-11-14,PAPER CHAIN KIT 50'S CHRISTMAS,914,6.0,0
2011-11-15,PAPER CHAIN KIT 50'S CHRISTMAS,178,3.53,450
2011-11-16,PAPER CHAIN KIT 50'S CHRISTMAS,257,2.94,193
2011-11-17,PAPER CHAIN KIT 50'S CHRISTMAS,280,2.85,0
2011-11-18,PAPER CHAIN KIT 50'S CHRISTMAS,279,4.07,0
2011-11-19,PAPER CHAIN KIT 50'S CHRISTMAS,0,4.07,0
2011-11-20,PAPER CHAIN KIT 50'S CHRISTMAS,253,2.7,0
2011-11-21,PAPER CHAIN KIT 50'S CHRISTMAS,272,2.8,0
2011-11-22,PAPER CHAIN KIT 50'S CHRISTMAS,456,3.47,0
2011-11-23,PAPER CHAIN KIT 50'S CHRISTMAS,454,2.77,0
2011-11-24,PAPER CHAIN KIT 50'S CHRISTMAS,114,3.65,0
2011-11-25,PAPER CHAIN KIT 50'S CHRISTMAS,296,3.97,0
2011-11-26,PAPER CHAIN KIT 50'S CHRISTMAS,0,3.97,0
2011-11-27,PAPER CHAIN KIT 50'S CHRISTMAS,100,5.08,0
2011-11-28,PAPER CHAIN KIT 50'S CHRISTMAS,328,2.84,0
2011-11-29,PAPER CHAIN KIT 50'S CHRISTMAS,356,3.07,427
2011-11-30,PAPER CHAIN KIT 50'S CHRISTMAS,283,3.13,144
2011-12-01,PAPER CHAIN KIT 50'S CHRISTMAS,304,2.69,0
2011-12-02,PAPER CHAIN KIT 50'S CHRISTMAS,240,3.01,0
2011-12-03,PAPER CHAIN KIT 50'S CHRISTMAS,0,3.01,0
2011-12-04,PAPER CHAIN KIT 50'S CHRISTMAS,53,3.02,0
2011-12-05,PAPER CHAIN KIT 50'S CHRISTMAS,493,3.52,0
2011-12-06,PAPER CHAIN KIT 50'S CHRISTMAS,198,2.97,0
2011-12-07,PAPER CHAIN KIT 50'S CHRISTMAS,306,3.2,0
2009-12-01,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-02,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-03,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-04,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-05,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-06,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-07,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-08,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-09,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-10,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-11,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-12,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-13,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-14,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-15,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-16,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-17,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-18,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-19,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-20,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-21,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-22,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-23,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-24,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-25,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-26,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-27,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-28,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-29,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-30,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2009-12-31,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-01,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-02,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-03,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-04,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-05,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-06,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-07,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-08,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-09,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-10,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-11,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-12,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-13,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-14,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-15,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-16,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-17,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-18,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-19,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-20,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-21,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-22,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-23,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-24,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-25,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-26,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-27,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-28,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-29,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-30,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-01-31,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-01,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-02,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-03,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-04,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-05,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-06,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-07,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-08,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-09,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-10,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-11,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-12,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-13,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-14,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-15,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-16,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-17,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-18,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-19,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-20,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-21,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-22,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-23,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-24,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-25,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-26,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-27,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-02-28,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-01,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-02,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-03,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-04,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-05,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-06,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-07,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-08,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-09,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-10,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-11,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-12,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-13,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-14,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-15,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-16,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-17,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-18,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-19,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-20,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-21,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-22,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-23,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-24,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-25,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-26,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-27,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-28,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-29,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-30,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-03-31,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-01,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-02,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-03,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-04,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-05,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-06,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-07,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-08,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-09,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-10,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-11,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-12,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-13,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-14,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-15,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-16,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-17,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-18,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-19,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-20,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-21,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-22,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-23,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-24,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-25,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-26,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-27,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-28,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-29,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-04-30,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-01,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-02,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-03,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-04,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-05,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-06,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-07,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-08,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-09,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-10,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-11,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-12,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-13,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-14,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-15,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-16,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-17,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-18,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-19,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-20,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-21,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-22,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-23,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-24,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-25,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-26,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-27,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-28,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-29,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-30,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-05-31,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-01,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-02,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-03,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-04,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-05,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-06,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-07,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-08,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-09,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-10,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-11,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-12,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-13,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-14,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-15,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-16,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-17,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-18,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-19,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-20,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-21,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-22,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-23,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-24,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-25,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-26,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-27,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-28,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-29,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-06-30,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-01,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-02,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-03,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-04,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-05,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-06,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-07,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-08,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-09,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-10,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-11,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-12,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-13,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-14,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-15,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-16,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-17,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-18,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-19,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-20,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-21,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-22,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-23,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-24,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-25,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-26,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-27,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-28,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-29,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-30,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-07-31,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-01,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-02,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-03,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-04,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-05,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-06,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-07,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-08,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-09,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-10,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-11,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-12,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-13,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-14,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-15,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-16,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-17,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-18,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-19,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-20,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-21,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-22,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-23,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-24,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-25,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-26,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-27,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-28,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-29,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-30,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-08-31,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-01,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-02,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-03,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-04,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-05,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-06,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-07,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-08,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-09,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-10,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-11,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-12,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-13,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-14,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
2010-09-15,PAPER CHAIN KIT VINTAGE CHRISTMAS,0,2.61,552
